id,title,score,stars,content
30170448,何以为家,4,1,看完之后如鲠在喉，家国命运，信任与离别，一个脚家的地方没有温暖，一个破屋却找到了短暂的温暖，生活有太多无奈啊，赞恩厌恶父母所做的一切却在小宝贝的身上都做了一遍
30170448,何以为家,4,1,刺猬身上有蜱虫，她有怨愤的迷惘和逞凶的假象。哪个我也救不来，恳托您不会养就他妈的别生了。19.4.15 @中国电影资料馆
30170448,何以为家,4,2,小演员演得实在太好。但是，片子看完了觉得很拧。中东的这个烂摊子，是西方社会超剥削，结构性暴力导致的。让这里的人不生，无异于奴隶主告诉奴隶，你不满意可以自杀，可以不生啊。结尾像抽大乐透一样送还一个孩子，把另一个捞到西方，为自己的良心吸点氧，实在是让我不舒服。不过，如果换一个角度看问题，这是liberal elite在说，如果全世界都成为liberal elite，那所有的问题都迎刃而解，无论你出生在哪里，请你坚定的做一个对自己对社会负责的liberal elite，最后，我们聪明果敢理智的小精英，是被自己人带回了霍格沃茨。这么想倒也滴水不漏
30170448,何以为家,5,2,我要控告我的父母，因为生了我 —— 有家不如无家的“孤儿”们对这个世界最后的控诉。十二岁的孤胆英雄，用尽所有力气还是谁都保护不了，世间没有蟑螂侠，人也不应当活成蟑螂。孩子们的表演都太好太好了。
30170448,何以为家,4,4,我偶尔在试着想如果背景换成中国，大概能是什么样子，什么走向，结局该如何。其中有太多的不成立但有助于感受。Zain选得太好了，是个不亚于拉扎罗的小天使。
30170448,何以为家,4,1,这是与你平行时空的另一种全球化，乳房可以挤出奶水，也可以在游乐场干瘪的袒露，初潮本是少女的成熟也是少女的死亡，出生即地狱，童年如果有的话也只能是反光镜里的动画片。他何其热爱生命那把刀子就何其坚硬，他是个穷途末路的战士，反问这个肮脏的世界生育的意义，他其实压根不想唱这首街头悲歌。
30170448,何以为家,4,2,生而不育是为过，小男孩真是炼狱里的天使
30170448,何以为家,5,3,剧本结构真的很精妙。两重结构，先是妹妹被父母卖了。然后男孩自己也走入绝境，吃不饱饭，还拖着一个帮人照管的孩子，这时候别人出钱买，他半推半就妥协了。最后妹妹惨死，他可能意识到被卖出去的孩子都是被当牲口一样被对待的下场，认识到自己做了可怕的事情，同时对父母父的恨膨胀到顶点，最后以一个“过来人”的口吻谴责父母。这个“过来人”设置太妙了，这让他最后在法庭上的控诉特别有分量，也显得万般无奈。
30170448,何以为家,4,4,中间一个男孩一个婴儿相依为命的部分真是臻于化境了，可惜最后不自然的说教和大团圆还是破坏了全片的结构。另外也别用“叙利亚内战”这种理由以为自己能置身事外，这种脏兮兮的两个小孩游走街头的场景我想很多人都看到过，还不止一次。太多的人，太多的孩子，活着、生存、死去，“无人知晓”。
30170448,何以为家,5,4,电影落幕之后想说太多，在肚子里编辑里一大段话，最后却什么也没说。这种无力感，既是对这个复杂的社会，也是对作为不得不面对后代的自己。
30170448,何以为家,4,1,很心酸 一方面该庆幸自己没有出生在那个国度 另一方面为什么第三世界国家越穷越生 教育不够 欲望只能停留在最底层 死循环
30170448,何以为家,5,2,哭死我了 短期内不敢看第二遍 跟我七个月的女儿一起看的 里面的小朋友在哭的时候 才引起了她的兴趣 抬头专注的看着小黑哭 
30170448,何以为家,3,2,小孩戏其实真的很难写。片子最大的败笔，其实就是小男孩的思维太成人向了，失真。细节确实很丰沛，编导也很纯熟，所以最终的效果是真与假的撕扯。这对我来说真的太影响观感了。
30170448,何以为家,4,1,"想起了乔治奥威尔的Marrakech，当他走入北非贫民窟的是时候他writes, the people have brown faces, besides, there are so many of them! are they really the same flesh as yourself? Do they even have names? or are they merely a kind of undifferentiated  brown stuff, about as individual as bees or coral insects?"
30170448,何以为家,5,2,父母看完，就不必再焦虑给孩子太多宠爱了，毕竟他们才是最无瑕的存在，值得一切美好。孩子看完，便能感受到那来之不易但却朴实无华的爱意。
30170448,何以为家,4,2,黎巴嫩的贫穷混乱，亚非难民，对瑞典的向往，通过扎因的眼睛描述了出来，愚蠢无知的父母和社会糟糕的现状，使得他们从小就要经历世间的残酷真相。
30170448,何以为家,5,4,海报是骗人的，结尾也没有更好，生活依然是个婊子。
30170448,何以为家,3,1,and，then？
30170448,何以为家,5,1,我从出生到现在一直都恨父母为什么生我，幼时，他们只给钱，没时间，读书了，只会误会我，不听我说话，真正的释放，只是因为他们老了而已。因为痛苦，所以我不会轻易生孩子，没有做好成为父母的准备，就不应该成为父母！
30170448,何以为家,[NULL],3,0517 “夏夜里的晚风”
30170448,何以为家,4,1,小男孩的演技令人惊叹，面对妹妹被嫁的愤怒，带着小baby流浪的绝望，法庭上的从容不迫，各种情绪的转变手到擒来。小男孩的早熟剧情的冲突点，对于12的他，承受了这个年龄不该承受的磨难，没有接受教育，而是像一个奴隶一样在社会底层生存。这种状态接下来也会延续到他的妹妹身上，既然这样，生而为人，有何意义？同样也奉劝那些没有责任感的父母，抚养不了孩子就别生了！
30170448,何以为家,4,3,"Wherefore came I forth out of the womb to see labour and sorrow, that my days should be consumed with shame? 让反生育主义走入主流视野，功不可没。有兴趣的人可以查一下今年状告父母的 Raphael Samuel。思维越是落后腐朽对婚嫁、生育越是着迷，尽管很努力想拍得真实，但结尾还是太乐观了。"
30170448,何以为家,4,1,1.法庭戏和结尾的总结陈词是扣分项;2.其余部分让人想到是枝裕和的无人知晓;3. 小男孩可以拿嘎纳影帝。
30170448,何以为家,5,5,有成百上千个萨哈悄悄的死去，世界才听到了这样的女孩微弱的挣扎。 男孩小小的身影拖着滑板车里的婴儿在公路上走，这个世界不值得他的善良
30170448,何以为家,5,5,同在一个世界，为什么有那么多人过成那样…现在真的感觉做一些拯救难民的工作太有意义了，可惜冷静下来想一想我不是那块料……也尽可能帮助吧，希望在自己有这样好的生活的同时不要忘记还有那样生活的人们…哎
30170448,何以为家,4,0,生活在如此穷困丑恶的土地上，练就一身苟活下去的本事，小男孩的心灵却纯净善良如初，很感人。小男主演得真好，有几场戏像纪录片般真实（后来看到导演说拍了500个小时的素材剪了一年半
30170448,何以为家,4,1,音乐相当节制，少年是人生中的巅峰，赤子心又有过人胆识，导演懂得越坚强越柔软。对婴孩的拍摄也是很厉害。若只认为穷则不配父母，也是简单粗暴。弹幕中感恩祖国，亦是优越感，更不用收容难民便是圣母心“ 亡国灭种”和“以己度人”怕不都是虚妄。至少这个孩子的命运因此片改变了
30170448,何以为家,4,1,没准备好就别要孩子，小孩的错都是大人的错！
30170448,何以为家,3,6,类似这种讲述马斯洛最底层需求的电影，看多了就会产生“看到、知道，不足为道”的潜意识，阶级矛盾、生存问题、制度缺陷，都是现代人经常诉说的话题。想说出新意确实很难，所以最后都回到人本身。出彩的地方在于离家出走的小男孩短短几日就变成他厌恶的父母的样子(用绳子拴住小孩，为更好生活贩卖他)。
30170448,何以为家,3,2,126min版。完全没被煽到。。小男孩的演技真的厉害。 2019.4.30 凌晨
30170448,何以为家,5,4,片子看得太难受了，里面的所有小演员演的都好棒啊。原来里面的律师就是导演自己。
30170448,何以为家,4,2,无人知晓
30170448,何以为家,4,3,看完电影心里很复杂，一时不知道该从何说起，“愿每个勇敢的孩子都能被温柔以待。”
30170448,何以为家,5,1,太惨了太惨了…希望他们不要再生了，赞恩的希望？恳求？都不是，勇敢的孩子不抱希望只在拖着行李和责任使劲活着的时候默默用胳膊抹眼泪，他们不请求任何人，明白一切付出都要付出代价，而未必有相称的回报。妹妹被送走之后，最后一幕拍证件照的笑脸之前，他唯一一次笑，是带着小弟一起在加油站洗澡。最叫人绝望的时间结尾字幕“本片部分故事为赞恩亲身经历。”一个赞恩得救了，而大部分他们永远也不会知道，北欧的鸽子都比他们不用担心饿肚子。
30170448,何以为家,5,1,太苦了
30170448,何以为家,5,7,12岁的赞恩眼里总是充满绝望，瘦弱的肩膀扛起的生活真让人心酸，生活就是潭死水，它永远不会好起来。多少人越穷越要拼命生育，无所谓现实穷困潦倒还是婚姻破裂。撕开「孩子是希望，是爱的结晶」的幌子，看到的是背后人心的自私和丑恶。家境贫寒，寄希望于孩子出人头地改变命运，婚姻破碎，通过倾其所爱于孩子来维系家庭，多子多福，老有所依，要生男孩，因为要传宗接代。有人生来被抛弃，有人生下就是来分担日子的苦，他们说是这是命，得认命。我只想说逃离吧，你知道，不是每个人都有资格做父母。
30170448,何以为家,4,1,素材够多，内容够满，技术够格，在此基础上，什么样的表达立场，反映的其实也是什么样的视野和格调，冷峻还是热切，悲悯还是愤懑，诗性还是哲理，批判现实还是魔幻记录，总之影片让人看到了多种可能，这当然是姿态游离涣散所致，说白了，执行力还是不够坚定。
30170448,何以为家,2,8,看了半天我以为你想告诉我想要脱离这种地狱苦海需要自强不息，结果导演告诉我应该计划生育？wtf？天天跪着要饭吃，你们自己开心就好
30170448,何以为家,4,1,移民题材的影片，相比同类的《小家伙》还是有差距。
30170448,何以为家,4,1,想不到大部分天主教的黎巴嫩“超生家庭”，也会那么难拿到表征个人身份的证件，而没有证件，在城市里、生活中，就比来避难的叙利亚难民还能混。欧式生活流社会现实题材，往往都控制在90分钟，到了黎巴嫩这边，因为牵扯到更多的由本土见全球之问题，就再拉长40分钟。贫穷和生育，街头的此处和想象瑞典的彼处，表达的内容虽多，却火候始终控制得当。
30170448,何以为家,2,6,发国人带着人道主义的视角将叙利亚难民移民问题包装得美轮美奂感天动地，就像片尾发国人带着民间乐队去探难民的监载歌载舞（迷惑行为）标准的发国式施舍的自我感动自我陶醉。2018年该片公映，2019年巴黎圣母院烧于难民之手。我宁愿不带着反某教的情绪去看这卖相确实不错的电影，可是做不到。
30170448,何以为家,4,1,看得我心都碎了。//Savon de mes couilles = （翻译）肥皂泡泡洗蛋蛋。
30170448,何以为家,5,1,唉，无奈至极…没有能力请不要生孩子了，你能给予他/她的可能只有痛苦的回忆，和可怕的命运。小男孩对于他妹妹那一段真的是太让人难过了…做着代理母亲的他也是用尽了全力…用尽全力，却只能无奈站在街角不知所措…
30170448,何以为家,4,1,喜欢片中每一个仰望天空的画面，镜头里眩光好像是从天堂洒下来的一样。两次离别，一次被拉扯，被撕拽，声嘶力竭，一次递出去，缩回手，肝肠寸断。但形式上是不是稍微差了一点？觉得被当成是宣传词的“我要控告我的父母”这句反而没有被很好的表现出来，穿插于其中的法庭镜头太少了，主要堆积在末尾，而且中途主题是不是稍微偏离了？变得更像是拍摄儿童与难民贫困的纪录片了，但又远比纪录片来得煽情。
30170448,何以为家,4,1,第三世界国家底层人民的生存困境，以某种极端悲惨的方式呈现出来。实景手持拍摄的纪实风格更加凸显影片的真实感，整体还是克制的，导演也并没有一味的煽情和展示苦难，生活流的呈现，最动人的瞬间还是赞恩和妹妹一起生活的情景。当然最触动观众的还是影片海报上的那句话：我要控告我的父母，因为他们生下了我。如果能够选择，我也情愿没有出生在这个世界上。
30170448,何以为家,4,1,没有能力去养孩子 就不要生下来让他们受苦真主阿拉赠予了你什么真实事件改编却还有无数个赞恩赞恩独自‘养’小婴儿那段想到无人知晓赞恩‘卖’小婴儿又对应着父母卖女儿我现在冷静了一些 我将所有的目光都放在‘家里’却轻轻的忽略了外在环境 我总是相信着勇气或者其他的会让你改变命运政府 战争 宗教 为什么会有难民天堂般的瑞典 挪威穷人为什么要生孩子 为什么要生那么多美 法 合拍“迦百农”这个名字，虽然不曾在旧约圣经出现，但这地方在新约时代甚为重要。主耶稣在自己家乡拿撒勒不受欢迎，就下到迦百农去但在后来，耶稣也在（路加福音第十章15节）提到了迦百农的灭亡，后来也得到了应验。那里提到：【路10:15】迦百农阿，你已经升到天上。（或作你将要升到天上吗？）将来必推下阴间
30170448,何以为家,4,2,中国计划生育是对的，让父母更珍惜自己的孩子，经济也发展的更快更好，在很穷素质又低的时候生很多孩子简直就是灾难。
30170448,何以为家,5,6,何以为家？无处为家。
30170448,何以为家,5,2,撇开难民接收问题和lv。这他妈才是对待糟糕原生家庭的正确态度，谈什么狗屁都挺好。除了在电影院被晃吐没毛病。
30170448,何以为家,4,1,穷苦的人家还是选择多生小孩，胡乱养大就可以打工挣钱，可真的所以父母真的懂的当父母吗？他们真的考虑过孩子生下来面对的什么？只不过都是工具。
30170448,何以为家,4,1,萨哈被扯开拉着哥哥的手被父亲扛走的段落让我想起了雷锋塔。赞恩发现自己没法再养若纳斯后一大一小两个小孩在街上的那一幕太催泪了……「在文明的鼎盛时期人为地把人间变成地狱并使人类与生俱来的幸运遭受不可避免的灾祸……贫穷使男子潦倒，饥饿使妇女堕落，黑暗使儿童羸弱」，大抵如此。
30170448,何以为家,5,3,#SIFF2018# 不甘心说这是部刻意卖惨的苦情片，如果展现小人物的悲剧，能做到这般细致又不过分，除了鼓掌和流泪，不需要更多言语了……另外，小男孩的演出是我目力所及见过最动人的，好到让人不得不心疼直至佩服…最后一点启发，拍惨剧，一定要有儿童间的互动，因为现实已然太残酷，观众需要一丝暖意。
30170448,何以为家,4,2,7.5 院线版，太魔幻，太现实。平铺直叙的故事却让我无比揪心，总体来说除了最后一段也没有刻意煽情，小男孩太有灵气，黑人母亲的视角展现反而成了累赘，全从小孩的视角来展现更好。
30170448,何以为家,4,1,4.5，在倒叙的使用中，《迦百农》与悬疑片如出一辙：首先通过一个不可思议的瞬间抓住观众，当纯真的Zain口中一本正经地说出：“我想要起诉我父母”时，原生家庭—个体之间的断裂变得真实可信，并如何走向宿命式的结局。尽管从剧情上，《迦》是经过设计的戏剧悬念，但是它并不是一部缺乏现实感的Melodrama，嘈杂的环境音与“将摄影机抗到大街上”的现实主义假象掩盖了内在的人工化结构，：较之《罗马》而言略胜一筹。当Zain“逃逸”其原生家庭，它将于各色阶层相遇，连接，他具有孩童—父亲的双重身份，这个“父亲”是Responsibility的，而不代表享乐或权力，同样，作为孩童，他也将面对性意识自身的成长仪式。唯一的不足之处在于节奏，既想突出日常行为延宕叙事，另一方面却削减掉这些“无用内容”的时间
30170448,何以为家,5,1,9分。很多人并不思考孩子生出来会怎么样的问题，只是该结婚该生孩子该传宗接代。人是无法预知很久以后的事情的，甚至下一秒都无法预知，所以孩子生出来后会怎样也是无法预知的，但是人也会根据自己的情况做合理推测和下决定，如果没有能力还要强行生养便是不负责任的。对于黎巴嫩的宗教不太了解，是不是也是信仰无法堕胎和绝育的宗教，但是即是真是这样，也是会有少生和不生的解决办法吧。穷人家的孩子早当家，赞恩是善良的，无法抛弃早早嫁人的妹妹，无法抛弃无亲无故的非法移民婴儿。全片唯一一张笑脸是他拍护照照片的时候，终于可以离开这个家离开这个国家了吧。。影片结尾算是比较伟光正的，可现实中这样Happy ending结局的恐怕不多。最后点赞下小演员，演技算是自然流畅，而且看起来也是吃了不少苦。
30170448,何以为家,5,2,生而为人，好难。最令我百感交集的是男孩裤子上有美队盾牌的图案，我们在看电影看漫画买买买周边，他可能甚至都不知道这是什么。不敢带孩子去看，怕她哭，这种残酷。
30170448,何以为家,5,4,如果你不能给孩子一个体面有尊严美好的生活，你tm不要生孩子！你不是猪狗！
30170448,何以为家,2,6,2019还在卖惨，还在像《蓝风筝》《活着》一样铺陈苦难，毫无反思的能力和勇气，太落伍太不酷了
30170448,何以为家,4,4,娑婆世界，堪忍世间。
30170448,何以为家,4,4,有些孩子从出生的时候就已经没有未来了。
30170448,何以为家,3,3,7.7/10，有着明显设计痕迹的纪录片气质剧情片···
30170448,何以为家,5,1,娴熟的“演技”其实是本性出演，小男孩是幸运的，被导演挑中最后一家得以去挪威生活。现实中还有千千万万无家的难民……环境如此，很难有更好的选择……
30170448,何以为家,4,5,过年去几位成功人士家拜年，感觉人家才配生孩子.....
30170448,何以为家,5,4,043：蜘蛛侠并不能感染我们，蟑螂侠可以。亚里士多德说，悲剧借助惊恐和同情使我们得到净化，摆脱被演示的情感所造成的错误。片子跟是枝裕和相似，演示的是生育所造成的错误。如果要讲伦理，世界是没有生育之恩这种东西的。
30170448,何以为家,2,6,到底什么解决办法都没给，一味煽情与说教的poverty porn
30170448,何以为家,5,3,在这个地方，监狱都比外面强
30170448,何以为家,[NULL],2,蟑螂侠哪里惹了贵丝，为啥他的戏都被删了？？？重申：不仅没能力抚养的请勿生小孩，有能力的也拜托不要造这个孽，详见日记：https://www.douban.com/note/659175812/
30170448,何以为家,4,2,男主演技逆天，可惜大了有点长残。
30170448,何以为家,4,3,全片惊叹于男主的演技，末了告诉你：本片大部分源于他的真实生活。
30170448,何以为家,4,0,虽说主题是抨击落后地区的繁殖癌，但世界上每一个孩子抬头仰望成人的眼神，都是这个世界对他的亏欠。没想到海报上的微笑是他全片唯一的笑容，实在让人心碎。启非职业小演员，举手投足都是他本来的生活，避免了熟面孔或“演技”带来的雕琢感。他满口脏话的倔强，感觉不到卖惨，是真惨。本片除了片尾极少主角面部情绪的长时间特写，也避开了非职业演员的短板。主要遗憾是，除了明显的立场和令人怜爱的小盆友，更深刻和令人回味的东西不多
30170448,何以为家,5,5,生殖焦虑背后是对死亡的忧惧，就我们普通人来说，对身体不好的食物不要吃，多简单的一点，大部分都知道，可大部分都做不到，无法面对死亡的焦虑就一定会自然的生育。没能力抚养孩子就不要生孩子，这太违背人性了，生殖是自然规律，除了当事人外人几乎不能评判。父母维持子女的基本生活了，如果划一个门槛出标准出来的话，门槛就会不断身高，提高到不能供子女上大学就不要生孩子后，人类就该灭亡掉了。只有先照顾好吃懒做的父母，才能救助无辜的孩子，但我们大多数人都同情孩子，看不起其父母，善良的让孩子的生活环境更糟糕。体验过山区最后一批抓义务教育的环境，失学后被老师请回来应付领导检查的小学同学差不多就是电影里的成长环境。
30170448,何以为家,2,5,贫穷的根源是什么，前段写实叙事得很到位，结尾直接让他这么容易就脱离了苦海，怕是资本主义完美结局的自嗨，救得了一个并不能改变什么
30170448,何以为家,3,3,讲真打三星是有点于心不忍
30170448,何以为家,4,1,电影开始的那段，贫民窟般的街道上一群男孩在打闹，我感到一种熟悉的味道……即使是现在的中国这样的物质条件也并没有完全消失吧。小朋友的表演真实到像看了纪录片。
30170448,何以为家,4,1,回家之后，剧情急转直下。神父之后，电影开始给出希望。法院并没有向权贵究责，而是把这一份苦难与其他苦难放在一起，这里的处理得很克制。现实并不可能出现奇迹，裹挟一份美好也许是这部电影上映的出路，但现象就是，这类电影都如此操作，反而给人游离真实之外的迷惑，与创作思路背道而驰。
30170448,何以为家,5,2,本身他们就是难民躲到黎巴嫩没有身份，可是过的比狗惨，比叙利亚难民惨。这种穷苦，可能小时候看的妈妈再爱我一次，有类似的揪心感。确实，我们现在的生活好太多了。其实，我以前生活的地方，真的有亲身经历过，经常听到吃不上饭的故事。想到一句话，他们还是孩子呀。人而为人，是你们的错。最后的微笑，很有力量。
30170448,何以为家,4,2,打给节目组那通电话值得每对父母都听听。真没想到是本人出演。
30170448,何以为家,4,1,"通过一个十二岁男孩的经历描述了黎巴嫩底层社会的生活艰难窘迫绝望.到处脏乱暴力毒品.夫妻生一堆孩子,却只拿孩子换取微薄的利益.看到最后楠竹的演员居然大部分是他亲身经历,实在太惨了."
30170448,何以为家,5,3,这片子为什么没有正经奖，全是提名，真不公平。我这把年纪，看过这么些电影，竟然从头哭到尾，真是要了命了。
30170448,何以为家,5,1,迦百农，这座圣经之城，这座废墟之城，见证了历史的沧桑与混乱，也演绎着人世间的悲苦。电影透过孩子控告父母的故事，观察着这一古老区域当今的现状，并细致地描述着来来往往于这座废城人们的生活。两个小演员的本色表演非常到位，为电影增色不少。
30170448,何以为家,5,3,生而为人，真是极致辛苦，他们承受了太多在这样的年纪本不应承受的苦难，磨灭了幻想中的憧憬，回归到现实才知道，所有美丽的皮囊下都是丑陋的因子，所有生存的困境后终是无解的命题；当小男孩需要拿起刀来对抗世界的时候，这个世界早已把这颗稚嫩的童心消磨殆尽；《无人知晓》后的《羞辱》，一把匕首划开了成人世界的虚假与伪善，一抹嘲弄的苦笑，其背后是一段血泪交织的生存拷问！
30170448,何以为家,4,1,三星半，演员厉害，但原以为会极致如罗塞塔没想到越到后面越往熔炉掉了...
30170448,何以为家,3,2,比起在戛纳获奖，我更想知道这片子为什么能在中国拿到3.7亿的票房。
30170448,何以为家,4,1,题材是写实主义题材，尤其导演对贫民生活的展示很细节化，剧情上三幕的过渡稍显割裂，视角从男孩跳跃到女人再跳回男孩使得焦点被打散，还好后面男孩带婴儿在街上游荡的段落很有纪实感，导演用晃动的镜头和特写传递出了世界的混乱和生活的绝望，男孩的演技也很经得起考验。
30170448,何以为家,5,1,为什么要生？为什么要生？为什么要生？！太让人难过了，幸好现实中的他有一个光明的未来，真的是救一个算一个……
30170448,何以为家,5,2,被逼得生存能力超强了。
30170448,何以为家,5,2,以情动人，而又以理示人的上佳艺术电影。全场毫无尿点，既无比真实，而又戏剧张力十足。表演、摄影、调度、音乐、剧本等均无比挑剔，值得一看再看。就思想意蕴而言，掩盖在资本主义完备法制之下的黑暗与不平等，边缘人群的生存正义，世界范围内的人道主义与以族群、种族、国家、阶层等为窠臼的种种区隔之间的矛盾冲突，都引人深思、回味无穷。五星推荐。
30170448,何以为家,4,1,小孩儿是真的赞
30170448,何以为家,[NULL],0,HKG->ORD
30170448,何以为家,4,1,看的时候就一直在想，这样的演员去哪儿找。最后字幕看到是真人表演，不是纪录片胜似纪录片。手持激烈，对比为了手持而手持的风雨云娄烨，不知道要硬刚多少倍
30170448,何以为家,5,1,（手持拍摄，貌似没有打光，是否符合那个拉斯冯提尔的拍摄倡议呢。）片头一度带上了卖惨的色彩，这种显示了文化无力性的“伸手要钱”，难以博得同情更难于立足此世。镜头对准底层，想到《小鞋子》；偷窃剧情，想到《小偷家族》；兄妹互动，仿佛《无人知晓》《萤火虫之墓》……影片前半段实在是喜无力。然而导演的意图并非如此浅显，其审美门槛确实存在。坚持对准事件、现象而不做评判，坚持刻画一个提早拥有了个人意识的少年对世界的认知、反应，这些坚持让影片逃脱了价值观输出的泥沼，逃出了前述经典影片的遮盖，并藉由片尾的微笑，连动全片情节拉出一道极绵延、谦逊、隐忍的张力。这些人，穷的不是心，穷在了时势啊。他们勉强度日，他们脊梁压弯，可他们热爱生活啊。《何以为家》，传递的信息并非怨愤，而是主语们不屈于混沌泥土的挣扎呀。
30170448,何以为家,5,0,看电影的时候仿佛在看纪录片，看了幕后花絮才知道是小男孩本色出演自己的故事。救救孩子吧！希望他有崭新的人生
30170448,何以为家,5,1,在世界观狭隘的中国院线看到这部冷门现实主义杰作上映，而且影院基本坐满，还是很开心的。
30170448,何以为家,5,1,知道你最后的笑有多美吗？
30170448,何以为家,3,4,7/10。原片名迦百农意旨物品杂乱堆积、被神遗忘之地，开头摄影机时而高空俯视破屋密布的城市，时而推入儿童群体，儿童激发着笑声用木枪捣毁沙发、街道巷尾拼杀玩闹，这场别出心裁、悲喜交加的戏暗示着赞恩所处的社区战事频繁，制作毒品饮料、送货叫卖等贫困的渲染也触目惊心。母亲的失职有着强烈的身份危机：孩子生来就是无法选择的原罪，母亲为几只鸡让妹妹披婚纱抹口红，甚至没钱买身份证使怀孕的妹妹进不了医院，渴望母爱的赞恩抚摸圣母彩雕的乳房，后半段自己做''母亲''看护婴儿，会生不会养在赞恩看来不可宽恕。苦中作乐的元素散发着朴素的人文关怀：蟑螂侠装模做样地扮演黑人母亲的雇主，慈善人员对着铁牢中迷茫的难民热情表演，充满善意讽刺。结尾处理太商业化了，狱友为赞恩上电视而欢呼，底层的声音获得了社会关注，变成传递公益理念的肥皂剧。
30170448,何以为家,4,1,这样的家庭这样的社会培养出赞恩这么棒的孩子？不合逻辑。
30170448,何以为家,4,1,故事有些残酷，更残酷的是这些情节大多改编自主角的亲身经历。可以感受到主角年龄虽小但十分有主见，看到妹妹床单上血迹，第一时间想办法掩盖，不希望妹妹因此被卖掉。在离家被“遗弃”后，可以说也是想尽了一切办法来维持生计（抢滑板、卖药水都显得非常绝妙，又合情合理）。妹妹的意外死亡成为他愤怒的导火索，让他入狱并最终决定起诉父母。在片尾拍证件照时，才第一次出现笑容。电影在生活场景的构造上应该是极力贴近现实了，如此带来的感动与震撼就更显得有些无力。小主角因为本片在联合国组织和剧组的帮助下，和家人到欧洲定居，开启了新生活，片尾的花絮中也不难看到现实生活中的他其实很阳光，但如他这般幸运的又能有多少呢，又有多少人侥幸离开后能过上富足的生活呢？20190420@天幕新彩云
30170448,何以为家,4,1,悲惨版的弗罗里达乐园，这不是家庭悲剧，这是社会悲剧，时代悲剧，整个电影过程太过令人痛心，他还是个孩子怎么能承受如此生命之重
30170448,何以为家,5,1,"引用〈辛德勒的名单〉中一句台词：save one life,save the world entire. 哪怕电影在全世界只得到于事无补的共鸣，至少它已真实拯救了一个家庭。这个意义上无论怎么盛赞都不过分。 / 另外这样的主角太过特殊，他不是在表演了，他是在拼死抓住最后一根生存的稻草。/ 只是，结尾的结尾，那段苍白的乌托邦式的结语，却似一根扎进气球的针，一下子戳破了美梦，坠跌到现实——冷眼旁观的人类依然愚蠢，难民营中的难民可有改变？ / 但转念想想，既然杯水车薪都办不到，也只能苦涩的妥协了：即便苍白，也祈愿所有眼泪不会白流，祈愿这个世界总有一天会变好的，吧。 9/10分。// PS. 打完分一看又是部标记了8个月之久的电影，仿佛冷空气让时间流逝都变得实感了…"
30170448,何以为家,5,1,纪念一下泪点如此高的我看哭了，倒不是刻意地催泪，恰巧是最后一段小男孩得反问太令人感动了。一个具有全世界每一个国家思考的问题，什么是好的社会？是小孩有饭吃，每一个人都心存爱和包容吗？好像也不仅仅是。现场定档太牛了，4月29日，预感会卖的不错的。
30170448,何以为家,4,2,不愧为让整个戛纳电影节全场起立鼓掌致敬15分钟的佳作。Nadine Labaki 作为导演的视角太出色，连最小的细节也可以给人以巨大的冲击... 一个12岁的男孩子你要让他如何扛起人生的重担，他的呐喊要如何让父母和世界听到，观看的过程当中情绪被代入被牵制并不是因为这个故事发生在黎巴嫩或者叙利亚，它其实并不遥远不是吗。为电影里面所有的素人小演员鼓掌，毕加索曾说过，所有的孩子都是艺术家。更何况Zain他演的就是他自己。以及国内电影院能看到这样的片子，我很欣慰。
30170448,何以为家,4,2,惨是真的惨，被触动也是真情实感的，但确实这种电影的套路已经成型，对于过于成人化的“控诉”是重点但表达很受限。这个故事其实还没有完结，去了北欧生活之后就成了另外一个有关难民的故事了。
30170448,何以为家,5,0,4.5，虽然无甚亮点，工整直接，但是现实如此，也没什么可挑剔的。小男孩是真好，各种意义上的。
30170448,何以为家,5,4,特别生猛鲜活的陌生感和生命力，近年少见的具有生命原创力作品。是那种轻轻的一个人，到一个家、一个国家，人类命运的故事。有些故事和演员都是上天的赐予，这个故事就是的。小男孩毫无表演痕迹的表演，过分触动人心，哭了。
30170448,何以为家,4,2,以十二岁男孩为视角来展示难民或底层民众家庭中儿童的生存问题，影片所表现出来的苦难还不及真实世界的冰山一角，但已足够让人揪心，纪录片式的手持拍摄技法没有太大亮点但也沉着稳重，最出色的莫过于小男主让人惊叹的本色出演，十足抓人，一些煽情的部分略显多余，但还好都及时刹住了车，“没有能力抚养孩子就别生”这种普世的主题价值观简直不要太赞同！（80）
30170448,何以为家,4,1,看的时候脑中一直浮现《无人知晓》的情节，不仅是贫困地区战乱国家，这种只生不养的行为真的很常见！不要把错误都归结于社会，作为一个正常的成年人不管是物质还是精神上，都要为自己的行为负起责任啊！
30170448,何以为家,4,1,3.5。题材电影，传播远大于艺术。到片尾才知道小男孩的演技全然取自真实经历，这是弱者的伤痕和印记，而父母与孩子的弱者双面性，又是刺向社会的一把利剑。叙事上一直重复着“苦难”，大量的碎片化镜头欠缺些聚焦的力量，家庭问题在中间大篇幅都消失，对立面有些被打散。影片至终也并没有在“苦难“这一话语层级中冲出来，而一些台词在末尾像说教般被安插在小男孩口中吐出，有些煽情和刻意。
30170448,何以为家,5,1,看完CCTV报道，才知道“赞恩”小演员真实世界里就是一个叙利亚难民。影片没有获奖很可惜，但故事打动了我，喜欢。
